269,0
270,1
271,2
272,0
273,0
274,1
275,0
276,3
277,0
278,1
279,0
280,1
281,0
282,1
283,0
284,2
285,2
286,2
287,1
288,1
289,2
290,1
291,0
292,0
293,1
294,1
295,0
296,1
297,0
298,2
299,1
300,2
301,1
302,3
303,1
304,0
305,1
306,5
307,4
308,2
309,1
310,1
311,0
312,1
313,0
314,2
315,1
316,3
317,1
318,0
319,2
320,1
321,2
322,1
323,1
324,0
325,0
326,0
327,2
328,0
329,2
330,1
331,4
332,1
333,3
334,4
335,1
336,2
337,1
338,1
339,3
340,2
341,3
342,0
343,1
344,1
345,1
346,1
347,2
348,1
349,0
350,2
351,0
352,2
353,1
354,3
355,2
356,3
357,2
358,1
359,4
360,1
361,1
362,1
363,1
364,2
365,1
366,3
367,0
368,2
369,1
370,2
371,0
372,1
373,0
374,0
375,3
376,2
377,6
378,1
379,1
380,0
381,0
382,2
383,2
384,0
385,1
386,2
387,1
388,4
389,1
390,1
391,1
392,0
393,2
394,4
395,1
396,1
397,2
398,0
399,3
400,1
401,2
402,1
403,4
404,1
405,1
406,3
407,1
408,0
409,0
410,2
411,1
412,2
413,1
414,2
415,2
416,1
417,1
418,0
419,4
420,2
421,1
422,1
423,1
424,0
425,2
426,4
427,2
428,3
429,2
430,2
431,1
432,0
433,2
434,1
435,2
436,0
437,1
438,0
439,1
440,1
441,4
442,5
443,2
444,0
445,2
446,0
447,1
448,2
449,0
450,0
451,1
452,3
453,3
454,1
455,1
456,1
457,1
458,3
459,3
460,3
461,1
462,1
463,2
464,1
465,0
466,2
467,1
468,4
469,1
470,3
471,4
472,1
473,0
474,1
475,0
476,1
477,5
478,2
479,6
480,1
481,2
482,3
483,4
484,3
485,3
486,1
487,1
488,1
489,1
490,0
491,2
492,4
493,2
494,2
495,3
496,0
497,4
498,1
499,1
500,1
501,2
502,1
503,2
504,1
505,2
506,1
507,0
508,0
509,0
510,2
511,2
512,1
513,1
514,2
515,1
516,3
517,3
518,1
519,3
520,2
521,3
522,1
523,3
524,1
525,2
526,1
527,3
528,0
529,2
530,1
531,2
532,0
533,5
534,6
535,1
536,3
537,0
538,2
539,2
540,3
541,5
542,1
543,3
544,2
545,1
546,3
547,2
548,0
549,3
550,3
551,2
552,4
553,0
554,3
555,2
556,6
557,0
558,1
559,0
560,2
561,3
562,4
563,0
564,1
565,0
566,3
567,2
568,4
569,4
570,2
571,3
572,1
573,3
574,1
575,2
576,1
577,1
578,2
579,3
580,1
581,0
582,2
583,4
584,2
585,0
586,3
587,2
588,1
589,2
590,1
591,1
592,2
593,2
594,2
595,3
596,2
597,1
598,0
599,0
600,0
601,3
602,3
603,1
604,0
605,2
606,2
607,0
608,0
609,1
610,0
611,1
612,2
613,2
614,2
615,4
616,1
617,3
618,0
619,2
620,0
621,3
622,1
623,5
624,3
625,3
626,1
627,0
628,0
629,3
630,0
631,4
632,1
633,1
634,1
635,1
636,1
637,3
638,1
639,4
640,1
641,4
642,2
643,1
644,5
645,3
646,1
647,2
648,1
649,1
650,3
651,3
652,4
653,5
654,4
655,1
656,1
657,4
658,2
659,5
660,1
661,2
662,1
663,2
664,2
665,3
666,0
667,2
668,1
669,3
670,4
671,2
672,4
673,2
674,4
675,6
676,1
677,3
678,5
679,6
680,1
681,4
682,1
683,1
684,2
685,4
686,1
687,3
688,1
689,1
690,4
691,2
692,3
693,1
694,5
695,4
696,3
697,3
698,0
699,1
700,2
701,4
702,5
703,1
704,5
705,2
706,3
707,5
708,1
709,0
710,2
711,0
712,1
713,3
714,3
715,1
716,0
717,3
718,3
719,5
720,1
721,5
722,3
723,3
724,1
725,2
726,5
727,0
728,0
729,4
730,2
731,2
732,0
733,0
734,3
735,2
736,2
737,4
738,4
739,4
740,5
741,1
742,4
743,5
744,2
745,3
746,4
747,2
748,0
749,2
750,3
751,3
752,1
753,2
754,2
755,2
756,3
757,1
758,4
759,2
760,0
761,2
762,1
763,2
764,1
765,2
766,0
767,1
768,6
769,2
770,2
771,3
772,2
773,5
774,3
775,5
776,3
777,2
778,3
779,4
780,2
781,4
782,4
783,4
784,2
785,6
786,1
787,3
788,2
789,0
790,1
791,4
792,6
793,5
794,4
795,5
796,4
797,5
798,1
799,0
800,3
801,3
802,4
803,3
804,3
805,0
806,7
807,3
808,4
809,3
810,3
811,5
812,3
813,1
814,6
815,3
816,5
817,4
818,4
819,3
820,3
821,3
822,1
823,0
824,2
825,5
826,4
827,6
828,2
829,4
830,3
831,2
832,5
833,8
834,7
835,7
836,7
837,3
838,3
839,7
840,6
841,3
842,3
843,8
844,2
845,7
846,5
847,2
848,7
849,12
850,7
851,4
852,2
853,2
854,2
855,4
856,8
857,3
858,2
859,3
860,3
861,6
862,2
863,4
864,3
865,3
866,6
867,5
868,4
869,3
870,3
871,3
872,5
873,2
874,6
875,6
876,5
877,4
878,7
879,8
880,1
881,3
882,3
883,6
884,1
885,4
886,3
887,1
888,3
889,4
890,2
891,3
892,3
893,1
894,5
895,1
896,5
897,6
898,7
899,3
900,5
901,3
902,0
903,4
904,3
905,4
906,3
907,3
908,1
909,2
910,2
911,3
912,5
913,4
914,6
915,2
916,4
917,4
918,3
919,5
920,2
921,3
922,3
923,1
924,3
925,5
926,2
927,7
928,3
929,5
930,4
931,2
932,4
933,6
934,4
935,2
936,3
937,2
938,1
939,3
940,2
941,5
942,7
943,4
944,7
945,6
946,6
947,5
948,4
949,2
950,6
951,2
952,4
953,11
954,5
955,2
956,2
957,5
958,3
959,2
960,5
961,6
962,4
963,1
964,3
965,3
966,2
967,6
968,2
969,3
970,3
971,1
972,3
973,2
974,5
975,5
976,5
977,3
978,3
979,3
980,2
981,5
982,2
983,2
984,8
985,5
986,5
987,6
988,2
989,4
990,6
991,2
992,5
993,6
994,3
995,7
996,2
997,5
998,6
999,5
1000,5
1001,18
1002,2
1003,2
1004,1
1005,5
1006,4
1007,2
1008,4
1009,8
1010,8
1011,5
1012,5
1013,2
1014,2
1015,3
1016,4
1017,6
1018,7
1019,2
1020,0
1021,6
1022,6
1023,2
1024,6
1025,2
1026,1
1027,5
1028,2
1029,1
1030,2
1031,6
1032,1
1033,5
1034,4
1035,7
1036,2
1037,1
1038,2
1039,4
1040,10
1041,3
1042,1
1043,3
1044,8
1045,3
1046,3
1047,4
1048,5
1049,7
1050,6
1051,3
1052,4
1053,1
1054,2
1055,4
1056,5
1057,3
1058,2
1059,3
1060,2
1061,2
1062,1
1063,5
1064,2
1065,8
1066,7
1067,4
1068,3
1069,3
1070,2
1071,6
1072,2
1073,3
1074,2
1075,1
1076,1
1077,2
1078,2
1079,3
1080,5
1081,8
1082,5
1083,7
1084,2
1085,9
1086,7
1087,4
1088,8
1089,4
1090,3
1091,7
1092,1
1093,5
1094,9
1095,6
1096,5
1097,5
1098,6
1099,5
1100,4
1101,4
1102,3
1103,6
1104,3
1105,2
1106,2
1107,4
1108,7
1109,6
1110,3
1111,4
1112,8
1113,2
1114,5
1115,3
1116,3
1117,7
1118,4
1119,6
1120,4
1121,3
1122,6
1123,5
1124,1
1125,4
1126,5
1127,4
1128,4
1129,8
1130,6
1131,5
1132,1
1133,2
1134,1
1135,2
1136,4
1137,0
1138,1
1139,10
1140,4
1141,1
1142,2
1143,4
1144,4
1145,2
1146,4
1147,0
1148,3
1149,1
1150,2
1151,3
1152,1
1153,1
1154,3
1155,10
1156,6
1157,3
1158,3
1159,3
1160,5
1161,7
1162,3
1163,3
1164,0
1165,4
1166,2
1167,1
1168,7
1169,5
1170,7
1171,2
1172,7
1173,6
1174,5
1175,1
1176,4
1177,3
1178,3
1179,3
1180,3
1181,6
1182,1
1183,3
1184,2
1185,1
1186,6
1187,3
1188,3
1189,4
1190,2
1191,1
1192,0
1193,2
1194,2
1195,4
1196,5
1197,2
1198,1
1199,6
1200,8
1201,1
1202,5
1203,3
1204,5
1205,7
1206,1
1207,4
1208,3
1209,4
1210,4
1211,2
1212,6
1213,7
1214,5
1215,2
1216,7
1217,3
1218,0
1219,1
1220,3
1221,2
1222,2
1223,3
1224,3
1225,12
1226,7
1227,7
1228,5
1229,5
1230,3
1231,2
1232,2
1233,4
1234,3
1235,0
1236,2
1237,2
1238,3
1239,1
1240,5
1241,5
1242,4
1243,3
1244,2
1245,4
1246,2
1247,1
1248,5
1249,3
1250,2
1251,5
1252,5
1253,5
1254,5
1255,3
1256,4
1257,4
1258,4
1259,0
1260,5
1261,4
1262,3
1263,0
1264,3
1265,5
1266,1
1267,3
1268,1
1269,3
1270,2
1271,3
1272,3
1273,4
1274,0
1275,1
1276,3
1277,1
1278,2
1279,3
1280,1
1281,1
1282,1
1283,2
1284,3
1285,0
1286,1
1287,3
1288,2
1289,7
1290,2
1291,4
1292,3
1293,5
1294,3
1295,4
1296,1
1297,4
1298,3
1299,1
1300,1
1301,2
1302,2
1303,3
1304,1
1305,1
1306,5
1307,2
1308,2
1309,0
1310,3
1311,1
1312,1
1313,2
1314,3
1315,3
1316,5
1317,1
1318,5
1319,3
1320,1
1321,0
1322,1
1323,3
1324,1
1325,1
1326,2
1327,0
1328,2
1329,3
1330,1
1331,2
1332,3
1333,1
1334,2
1335,0
1336,4
1337,0
1338,1
1339,1
1340,3
1341,4
1342,0
1343,1
1344,0
1345,3
1346,3
1347,1
1348,0
1349,0
1350,0
1351,6
1352,1
1353,4
1354,1
1355,2
1356,1
1357,5
1358,4
1359,1
1360,1
1361,4
1362,4
1363,1
1364,2
1365,17
1366,1
1367,3
1368,3
1369,1
1370,1
1371,2
1372,2
1373,1
1374,2
1375,3
1376,2
1377,0
1378,0
1379,4
1380,1
1381,2
1382,4
1383,3
1384,2
1385,6
1386,1
1387,2
1388,1
1389,2
1390,3
1391,4
1392,4
1393,4
1394,2
1395,1
1396,2
1397,1
1398,0
1399,4
1400,1
1401,0
1402,1
1403,1
1404,1
1405,0
1406,2
1407,0
1408,1
1409,1
1410,1
1411,3
1412,2
1413,3
1414,2
1415,2
1416,2
1417,5
1418,3
1419,3
1420,1
1421,2
1422,1
1423,2
1424,1
1425,1
1426,1
1427,0
1428,0
1429,14
1430,0
1431,2
1432,3
1433,1
1434,2
1435,1
1436,2
1437,3
1438,2
,22505
,21379
,1065
