730,3
731,2
732,2
733,5
734,0
735,1
736,1
737,2
738,1
739,4
740,3
741,2
742,4
743,2
744,2
745,1
746,3
747,1
748,2
749,3
750,2
751,2
752,2
753,1
754,0
755,2
756,1
757,1
758,1
759,5
760,3
761,3
762,0
763,2
764,2
765,2
766,3
767,5
768,2
769,4
770,0
771,1
772,1
773,2
774,2
775,1
776,4
777,3
778,3
779,4
780,0
781,1
782,3
783,1
784,3
785,2
786,1
787,2
788,4
789,2
790,4
791,1
792,4
793,3
794,6
795,2
796,4
797,3
798,5
799,4
800,3
801,3
802,6
803,7
804,4
805,2
806,1
807,0
808,2
809,1
810,3
811,3
812,3
813,4
814,2
815,1
816,3
817,2
818,3
819,1
820,2
821,2
822,4
823,2
824,1
825,1
826,3
827,5
828,5
829,3
830,2
831,2
832,2
833,2
834,3
835,4
836,3
837,3
838,2
839,2
840,5
841,2
842,1
843,4
844,1
845,5
846,4
847,8
848,5
849,3
850,2
851,6
852,4
853,0
854,4
855,3
856,3
857,2
858,3
859,2
860,7
861,6
862,7
863,2
864,3
865,2
866,3
867,1
868,6
869,2
870,5
871,2
872,3
873,3
874,1
875,2
876,3
877,7
878,3
879,7
880,4
881,5
882,9
883,4
884,5
885,2
886,3
887,3
888,3
889,2
890,3
891,5
892,5
893,6
894,7
895,1
896,5
897,2
898,0
899,7
900,2
901,3
902,5
903,3
904,2
905,2
906,6
907,3
908,1
909,5
910,9
911,0
912,0
913,6
914,3
915,2
916,2
917,3
918,2
919,7
920,5
921,6
922,6
923,4
924,6
925,5
926,1
927,1
928,5
929,3
930,5
931,3
932,2
933,3
934,4
935,3
936,5
937,7
938,5
939,2
940,3
941,3
942,2
943,3
944,5
945,1
946,3
947,3
948,5
949,5
950,5
951,6
952,6
953,4
954,5
955,2
956,4
957,0
958,5
959,0
960,0
961,1
962,6
963,3
964,3
965,4
966,0
967,5
968,1
969,3
970,2
971,4
972,4
973,1
974,4
975,2
976,3
977,4
978,6
979,2
980,1
981,3
982,2
983,2
984,2
985,0
986,2
987,5
988,2
989,2
990,5
991,2
992,6
993,6
994,0
995,3
996,3
997,0
998,4
999,2
1000,4
1001,4
1002,3
1003,0
1004,4
1005,3
1006,4
1007,2
1008,5
1009,4
1010,5
1011,4
1012,2
1013,0
1014,6
1015,6
1016,1
1017,4
1018,6
1019,2
1020,2
1021,1
1022,1
1023,6
1024,1
1025,3
1026,4
1027,5
1028,3
1029,6
1030,5
1031,2
1032,2
1033,3
1034,4
1035,4
1036,4
1037,9
1038,3
1039,6
1040,2
1041,5
1042,3
1043,3
1044,5
1045,4
1046,5
1047,2
1048,4
1049,3
1050,4
1051,2
1052,2
1053,5
1054,5
1055,6
1056,3
1057,5
1058,7
1059,7
1060,2
1061,2
1062,9
1063,8
1064,2
1065,3
1066,0
1067,4
1068,6
1069,2
1070,6
1071,6
1072,2
1073,4
1074,3
1075,7
1076,2
1077,4
1078,5
1079,2
1080,5
1081,2
1082,7
1083,3
1084,4
1085,4
1086,1
1087,5
1088,5
1089,4
1090,1
1091,0
1092,4
1093,4
1094,6
1095,3
1096,4
1097,8
1098,2
1099,4
1100,6
1101,3
1102,5
1103,6
1104,1
1105,1
1106,2
1107,4
1108,2
1109,2
1110,2
1111,3
1112,8
1113,3
1114,5
1115,2
1116,2
1117,3
1118,2
1119,1
1120,5
1121,4
1122,6
1123,1
1124,4
1125,5
1126,4
1127,5
1128,3
1129,2
1130,5
1131,3
1132,5
1133,1
1134,6
1135,2
1136,3
1137,2
1138,4
1139,4
1140,1
1141,5
1142,5
1143,3
1144,2
1145,6
1146,4
1147,3
1148,5
1149,0
1150,3
1151,1
1152,5
1153,2
1154,2
1155,2
1156,4
1157,1
1158,3
1159,6
1160,3
1161,5
1162,4
1163,1
1164,4
1165,2
1166,2
1167,2
1168,1
1169,3
1170,1
1171,3
1172,4
1173,4
1174,3
1175,0
1176,3
1177,2
1178,2
1179,3
1180,4
1181,6
1182,6
1183,2
1184,6
1185,4
1186,3
1187,3
1188,4
1189,6
1190,6
1191,9
1192,3
1193,1
1194,1
1195,4
1196,4
1197,3
1198,4
1199,3
1200,3
1201,10
1202,5
1203,1
1204,2
1205,4
1206,3
1207,2
1208,3
1209,6
1210,5
1211,2
1212,1
1213,5
1214,3
1215,2
1216,7
1217,1
1218,3
1219,3
1220,2
1221,3
1222,3
1223,8
1224,7
1225,7
1226,2
1227,0
1228,2
1229,7
1230,7
1231,3
1232,4
1233,3
1234,3
1235,2
1236,6
1237,4
1238,2
1239,3
1240,4
1241,2
1242,5
1243,2
1244,3
1245,9
1246,6
1247,2
1248,4
1249,4
1250,5
1251,1
1252,6
1253,4
1254,4
1255,2
1256,2
1257,4
1258,6
1259,3
1260,1
1261,1
1262,3
1263,2
1264,3
1265,4
1266,1
1267,3
1268,3
1269,2
1270,4
1271,1
1272,2
1273,2
1274,5
1275,1
1276,2
1277,3
1278,2
1279,1
1280,2
1281,0
1282,0
1283,6
1284,3
1285,2
1286,1
1287,5
1288,2
1289,2
1290,3
1291,2
1292,1
1293,3
1294,3
1295,1
1296,5
1297,4
1298,5
1299,3
1300,2
1301,7
1302,2
1303,2
1304,1
1305,1
1306,3
1307,2
1308,3
1309,5
1310,1
1311,6
1312,4
1313,5
1314,5
1315,2
1316,0
1317,4
1318,5
1319,2
1320,3
1321,9
1322,3
1323,3
1324,8
1325,2
1326,4
1327,3
1328,1
1329,4
1330,4
1331,3
1332,3
1333,3
1334,4
1335,2
1336,3
1337,5
1338,3
1339,1
1340,2
1341,1
1342,1
1343,7
1344,2
1345,5
1346,6
1347,4
1348,5
1349,4
1350,4
1351,3
1352,1
1353,5
1354,5
1355,2
1356,5
1357,1
1358,4
1359,5
1360,6
1361,4
1362,3
1363,4
1364,4
1365,4
1366,4
1367,6
1368,5
1369,4
1370,1
1371,4
1372,4
1373,3
1374,6
1375,2
1376,3
1377,3
1378,3
1379,3
1380,3
1381,6
1382,6
1383,2
1384,4
1385,3
1386,4
1387,4
1388,5
1389,3
1390,4
1391,4
1392,5
1393,2
1394,5
1395,7
1396,5
1397,2
1398,4
1399,5
1400,5
1401,2
1402,5
1403,5
1404,5
1405,8
1406,2
1407,4
1408,4
1409,2
1410,3
1411,4
1412,5
1413,2
1414,4
1415,3
1416,5
1417,5
1418,3
1419,6
1420,7
1421,3
1422,3
1423,4
1424,2
1425,3
1426,2
1427,5
1428,3
1429,7
1430,2
1431,2
1432,8
1433,8
1434,2
1435,7
1436,5
1437,5
1438,6
1439,5
,35367
,33598
,33598
,937
